Date,Open,High,Low,Close,Adj Close,Volume
2025-10-03,346.1099853515625,353.1600036621094,346.0,349.8399963378906,349.8399963378906,5199700
2025-10-06,350.010009765625,351.1199951171875,344.3500061035156,349.2799987792969,349.2799987792969,4735600
2025-10-07,350.05999755859375,354.44000244140625,350.05999755859375,352.4200134277344,352.4200134277344,5044600
2025-10-08,353.7799987792969,355.0,351.1000061035156,351.3599853515625,351.3599853515625,3927500
2025-10-09,351.4700012207031,352.8699951171875,345.5799865722656,347.0400085449219,347.0400085449219,4434300
