Date,Open,High,Low,Close,Adj Close,Volume
2025-10-03,244.49000549316406,246.3000030517578,241.66000366210938,245.35000610351562,245.35000610351562,30249600
2025-10-06,244.77999877929688,251.32000732421875,244.5800018310547,250.42999267578125,250.42999267578125,28894700
2025-10-07,248.27000427246094,250.44000244140625,245.52000427246094,245.75999450683594,245.75999450683594,23181300
2025-10-08,244.9600067138672,246.00999450683594,243.82000732421875,244.6199951171875,244.6199951171875,21307100
2025-10-09,244.47000122070312,244.75999450683594,239.14999389648438,241.52999877929688,241.52999877929688,27828700
