Date,Open,High,Low,Close,Adj Close,Volume
2025-10-03,729.6300048828125,731.0,710.1799926757812,710.5599975585938,710.5599975585938,16154300
2025-10-06,705.1900024414062,716.8800048828125,690.510009765625,715.6599731445312,715.6599731445312,21654700
2025-10-07,717.719970703125,718.5,705.75,713.0800170898438,713.0800170898438,12062900
2025-10-08,713.4500122070312,719.6500244140625,707.8099975585938,717.8400268554688,717.8400268554688,10790600
2025-10-09,718.280029296875,733.510009765625,712.4400024414062,733.510009765625,733.510009765625,12692100
